lat,lon,rooftop_area_sq_m,ada_predicted_irradiance_kWh_m2_day,ada_SEP_kWh_day,ada_SEP_kWh_yr,fi_predicted_irradiance_kWh_m2_day,fi_SEP_kWh_day,fi_SEP_kWh_yr,difference_SEP_kWh_yr
7.268601563930007,125.65707480940576,20.782503075456344,4.83414596144115,100.46565331085557,36669.96345846228,4.835273888666138,100.48909446187777,36678.51947858539,-8.556020123105554
7.30401973314737,125.37507492198714,23.725139459906288,4.827112187341888,114.52390983329958,41801.227089154345,4.824897324712125,114.47136190852392,41782.04709661123,19.17999254311144
7.143391062929784,125.52114091399906,5.64402088630772,4.818744444120652,27.197094288396244,9926.93941526463,4.819151535993762,27.199391923430724,9927.778052052214,-0.838636787584619
7.087688545942354,125.5700486243876,136.46447265746912,4.82940129919601,659.0417015460797,240550.2210643191,4.828179961174872,658.8750322970885,240489.38678843732,60.834275881788926
7.355301133694104,125.28094893781665,152.45941267805347,4.8202571690025415,734.8935769433042,268236.15558430605,4.823004567597207,735.3124437194393,268389.0419575953,-152.8863732892787
7.427623178389755,125.26320024908088,55.99150850026849,4.8342729192265805,270.67823324949285,98797.55513606488,4.835318382806267,270.73677033240153,98818.92117132655,-21.36603526167164
7.017952166465433,125.500593915596,215.29681161222956,4.833549872401421,1040.647876296725,379836.4748483046,4.832156859919332,1040.347965150795,379727.0072800402,109.46756826440105
7.067477841865201,125.51310664852925,76.01915307219426,4.834931338560802,367.54738551960264,134154.79571465496,4.832798631764592,367.3852589552035,134095.61951864927,59.176196005690144
7.3280515747573185,125.48854376914365,27.198566895834844,4.839595707861158,131.6300676090569,48044.97467730577,4.840803045863231,131.66290547247215,48056.96049745233,-11.98582014656131
7.295703096054449,125.44107969773415,219.19005971782815,4.84074738914709,1061.0437093060714,387280.95389671606,4.841838444826164,1061.282857865523,387368.2431209159,-87.28922419983428
