sample_index,starting_weight,normalized_prediction_error,ada_normalized_prediction_error,fi_normalized_prediction_error,adaboost_updated_weight,fi_adaboost_updated_weight,Phi_i,fi_modulated_loss,adaboost_weight_change,fi_adaboost_weight_change
1293,0.000416666666667,0.0124661273514,0.0365543103582,0.0124661273514,0.000399169785236,0.000381876567279,0.927104007149,0.0115573966211,-1.7496881431e-05,-3.47900993872e-05
1294,0.000416666666667,0.00427814054527,0.0488088557801,0.00427814054527,0.000407447137132,0.000369938807677,0.928224309182,0.00397107405222,-9.21952953424e-06,-4.672785899e-05
1295,0.000416666666667,0.00960945649034,0.0189779255676,0.00960945649034,0.000387590473798,0.000377847476811,0.939053589698,0.00902379461229,-2.90761928689e-05,-3.88191898553e-05
1296,0.000416666666667,0.00336252695513,0.0284958162887,0.00336252695513,0.000393818523275,0.000368678593148,0.93857343083,0.00315597846053,-2.28481433912e-05,-4.79880735191e-05
1297,0.000416666666667,0.0219246257904,0.100848691944,0.0219246257904,0.0004445530333,0.000396260503009,0.92997251312,0.0203892993455,2.78863666332e-05,-2.04061636577e-05
1298,0.000416666666667,0.00272021669929,0.0203687336565,0.00272021669929,0.000388494369544,0.000367697226622,0.926142147767,0.00251930733627,-2.81722971229e-05,-4.89694400443e-05
1299,0.000416666666667,0.00106077449769,0.0402553513148,0.00106077449769,0.000401651777296,0.000365344527871,0.929532616805,0.000986024494674,-1.5014889371e-05,-5.13221387961e-05
1300,0.000416666666667,0.00857925049719,0.0146269348958,0.00857925049719,0.000384776293369,0.000376229385394,0.932328843949,0.007998682698,-3.18903732976e-05,-4.0437281273e-05
1301,0.000416666666667,0.0107767370855,0.0488240283487,0.0107767370855,0.000407457491129,0.000379398537325,0.928140646883,0.0100023277299,-9.20917553756e-06,-3.72681293418e-05
1302,0.000416666666667,0.00691788161125,0.0190437547336,0.00691788161125,0.000387633209172,0.0003738515625,0.937314248024,0.00648422900037,-2.90334574944e-05,-4.2815104167e-05
1303,0.000416666666667,0.000131290435015,0.0497279960004,0.000131290435015,0.000408074847768,0.000364024293317,0.923757382118,0.000121280508547,-8.59181889862e-06,-5.26423733494e-05
1304,0.000416666666667,0.00257798851174,0.0231839580231,0.00257798851174,0.000390330460224,0.000367573094728,0.945952439705,0.00243865452221,-2.6336206443e-05,-4.90935719382e-05
1305,0.000416666666667,0.00981489886152,0.0402813558812,0.00981489886152,0.000401669270964,0.000378085628059,0.934732018234,0.00917430022159,-1.49973957025e-05,-3.85810386074e-05
1306,0.000416666666667,0.00892908516499,0.0885310761066,0.00892908516499,0.000435475866496,0.000376854673024,0.940224411046,0.00839534384043,1.88091998289e-05,-3.98119936425e-05
1307,0.000416666666667,0.011628681037,0.0387806969999,0.011628681037,0.000400661000463,0.000380856145728,0.938908239705,0.0109182644425,-1.60056662041e-05,-3.58105209389e-05
1308,0.000416666666667,0.0220542166277,0.00896646881406,0.0220542166277,0.000381145716649,0.000396266026442,0.924658952318,0.0203926288411,-3.55209500179e-05,-2.04006402248e-05
1309,0.000416666666667,0.0125361405627,0.0521985967342,0.0125361405627,0.000409766898385,0.000381931505059,0.924667197095,0.0115917579565,-6.89976828206e-06,-3.47351616078e-05
1310,0.000416666666667,0.0389276329075,0.0455448266672,0.0389276329075,0.000405225818402,0.000424323659317,0.943637791711,0.0367335855534,-1.14408482642e-05,7.65699265035e-06
1311,0.000416666666667,0.00811557972928,0.0863683373091,0.00811557972928,0.000433901325518,0.000375654445254,0.940583217651,0.00763337809487,1.72346588512e-05,-4.10122214125e-05
1312,0.000416666666667,0.00826691869434,0.071356909719,0.00826691869434,0.000423128314816,0.000375820362912,0.936123391851,0.00773885596831,6.46164814952e-06,-4.08463037544e-05
1313,0.000416666666667,0.0202900704156,0.129714905772,0.0202900704156,0.000466573476533,0.000394129127857,0.941398468465,0.0191010412143,4.9906809866e-05,-2.25375388094e-05
1314,0.000416666666667,0.0207633992611,0.0144956601206,0.0207633992611,0.000384691704353,0.00039440471308,0.927979249052,0.0192680036541,-3.19749623136e-05,-2.22619535871e-05
1315,0.000416666666667,0.0112203207779,0.0398663401156,0.0112203207779,0.000401390174457,0.000380024841346,0.926561487149,0.0103963171062,-1.52764922095e-05,-3.66418253202e-05
1316,0.000416666666667,0.0168123591646,0.00726113463336,0.0168123591646,0.000380058658923,0.000388337554551,0.925804836528,0.015564963428,-3.66080077432e-05,-2.83291121156e-05
1317,0.000416666666667,0.0123361563265,0.0348023454134,0.0123361563265,0.000398000236866,0.000381899414947,0.938030225736,0.0115716875037,-1.86664298012e-05,-3.47672517197e-05
1318,0.000416666666667,0.0134913138062,0.033828808569,0.0134913138062,0.000397351820699,0.000383276330455,0.921433869341,0.012431353483,-1.93148459676e-05,-3.33903362119e-05
1319,0.000416666666667,0.00131976387971,0.0824453214149,0.00131976387971,0.000431059763069,0.000365723147096,0.93459201813,0.00123344078779,1.43930964022e-05,-5.09435195703e-05
1320,0.000416666666667,0,0.0124120304774,0,0.000383351571337,0.000363839512047,0.993684697972,0,-3.33150953301e-05,-5.28271546197e-05
1321,0.000416666666667,0.0115474143392,0.0389967479722,0.0115474143392,0.000400806005803,0.000380505029964,0.926436842673,0.0106979500814,-1.58606608634e-05,-3.61616367027e-05
1322,0.000416666666667,0.0183014110216,0.0112198423215,0.0183014110216,0.000382586889692,0.000390406655177,0.919835251317,0.0168342830065,-3.40797769747e-05,-2.62600114901e-05
1323,0.000416666666667,0.00931004253378,0.0126840931875,0.00931004253378,0.000383526289213,0.00037721278984,0.926120863184,0.00862222462767,-3.31403774541e-05,-3.94538768267e-05
1324,0.000416666666667,0.00569691234029,0.0525807209346,0.00569691234029,0.00041002923114,0.00037196721881,0.926329666465,0.00527721890806,-6.63743552673e-06,-4.46994478564e-05
1325,0.000416666666667,0.0256792374782,0.0650099253495,0.0256792374782,0.000418654217996,0.000402294328174,0.934570913545,0.0239990684291,1.98755132932e-06,-1.43723384927e-05
1326,0.000416666666667,0.00211697728698,0.0243373608067,0.00211697728698,0.000391085213675,0.000366866951574,0.934979286743,0.00197932991384,-2.55814529921e-05,-4.9799715093e-05
1327,0.000416666666667,0.00289731808122,0.0297325938644,0.00289731808122,0.000394635123966,0.000367963704158,0.92925770321,0.00269235514562,-2.20315427011e-05,-4.87029625084e-05
1328,0.000416666666667,0.00997898967565,0.043166471642,0.00997898967565,0.000403614871487,0.000378358992699,0.93666225684,0.00934694299058,-1.30517951793e-05,-3.83076739673e-05
1329,0.000416666666667,0.00810822290183,0.04813998467,0.00810822290183,0.000406990950455,0.000375463584693,0.926465129376,0.00751198577975,-9.67571621119e-06,-4.12030819737e-05
1330,0.000416666666667,0.00348042038026,0.0356866186645,0.00348042038026,0.000398590116742,0.000369060433783,0.977825395127,0.00340324343354,-1.80765499247e-05,-4.76062328838e-05
1331,0.000416666666667,0.00590176702588,0.0222593218101,0.00590176702588,0.000389726457033,0.000372278348186,0.928015733608,0.0054769326561,-2.6940209634e-05,-4.43883184803e-05
1332,0.000416666666667,0.00981489886152,0.0402813558812,0.00981489886152,0.000401669270964,0.000378085223961,0.934706006797,0.00917404492197,-1.49973957025e-05,-3.85814427056e-05
1333,0.000416666666667,0.00507314398169,0.0628661238209,0.00507314398169,0.000417153729276,0.000371056118476,0.924756309538,0.00469142190626,4.87062608944e-07,-4.56105481907e-05
1334,0.000416666666667,0.0123593105075,0.0368382874803,0.0123593105075,0.0003993596815,0.000381692904652,0.925819223513,0.0114424872572,-1.73069851667e-05,-3.49737620148e-05
1335,0.000416666666667,0.0125731272818,0.0828051483828,0.0125731272818,0.000431319619931,0.000381974135495,0.924067488182,0.0116184181459,1.46529532646e-05,-3.46925311722e-05
1336,0.000416666666667,0.0171643086779,0.0276843409955,0.0171643086779,0.000393283652983,0.000389268869071,0.940155932017,0.0161371266225,-2.33830136833e-05,-2.73977975957e-05
1337,0.000416666666667,0.03811560897,0.133382825193,0.03811560897,0.000469448534537,0.000421387818671,0.920230950761,0.0350751630813,5.27818678705e-05,4.72115200466e-06
1338,0.000416666666667,0.0312526503431,0.0456512628467,0.0312526503431,0.000405298061643,0.000410356532755,0.919561338364,0.0287387289769,-1.13686050235e-05,-6.3101339118e-06
1339,0.000416666666667,0.0036826209745,0.0089188821838,0.0036826209745,0.000381115340633,0.000369157630404,0.941216410174,0.00346614329365,-3.5551326034e-05,-4.75090362622e-05
1340,0.000416666666667,0.0137985141566,0.012695018088,0.0137985141566,0.000383533306814,0.000383628275572,0.916808275902,0.012650591974,-3.31333598522e-05,-3.30383910946e-05
1341,0.000416666666667,0.0243096267824,0.307319787592,0.0243096267824,0.000628209966614,0.000401735430842,0.973564436263,0.0236669880942,0.000211543299948,-1.49312358247e-05
1342,0.000416666666667,0.0335053702349,0.0255347438879,0.0335053702349,0.000391870290545,0.000414296120524,0.925851421357,0.0310209946551,-2.47963761219e-05,-2.3705461422e-06
1343,0.000416666666667,0.0264173065418,0.0787110435748,0.0264173065418,0.000428372198904,0.000403321619193,0.931520134123,0.024608252933,1.17055322369e-05,-1.33450474741e-05
1344,0.000416666666667,0.0486324026663,0.214817770279,0.0486324026663,0.00053804855212,0.000439570736295,0.928723270009,0.0451660440326,0.000121381885453,2.29040696286e-05
1345,0.000416666666667,0.00271402288251,0.0565943000502,0.00271402288251,0.000412794766855,0.000367730873899,0.936309148168,0.00254116445323,-3.87189981142e-06,-4.89357927675e-05
1346,0.000416666666667,0.0169550975014,0.0174753023355,0.0169550975014,0.000386616271947,0.000388376526414,0.91942459839,0.0155889337109,-3.00503947192e-05,-2.82901402531e-05
1347,0.000416666666667,0.0125361405627,0.0521985967342,0.0125361405627,0.000409766898385,0.000381734901349,0.914856330884,0.0114687675587,-6.89976828206e-06,-3.49317653173e-05
1348,0.000416666666667,0.0081008245216,0.0574002865122,0.0081008245216,0.000413352372567,0.000375572569718,0.935869014943,0.00758131066525,-3.31429409983e-06,-4.1094096949e-05
1349,0.000416666666667,0.0147409652453,0.00175424580697,0.0147409652453,0.000376569443152,0.00038550815691,0.937403858427,0.0138182376979,-4.00972235151e-05,-3.11585097567e-05
1350,0.000416666666667,0.0057589939041,0.125666739299,0.0057589939041,0.000463420802236,0.000372086372091,0.929628185437,0.00535372305302,4.67541355697e-05,-4.45802945759e-05
1351,0.000416666666667,0.000999360355639,0.0316336132744,0.000999360355639,0.000395893602956,0.000365306851478,0.962005419245,0.000961390077903,-2.07730637106e-05,-5.1359815189e-05
1352,0.000416666666667,0.0144606033901,0.0204964255052,0.0144606033901,0.000388577462932,0.000384706535746,0.921194390163,0.0133210267214,-2.80892037346e-05,-3.19601309202e-05
1353,0.000416666666667,0.0212348350374,0.0190184748197,0.0212348350374,0.000387616797248,0.00039548349914,0.938103003281,0.0199204625227,-2.90498694185e-05,-2.11831675268e-05
1354,0.000416666666667,0.00660448085217,0.05213774686,0.00660448085217,0.000409725139725,0.000373286222296,0.927058817977,0.00612274221217,-6.94152694186e-06,-4.3380444371e-05
1355,0.000416666666667,0.00850518786602,0.0148238335505,0.00850518786602,0.000384903203061,0.000376038803179,0.926217371205,0.00787765274687,-3.17634636052e-05,-4.06278634881e-05
1356,0.000416666666667,0.0316659452664,0.111785807614,0.0316659452664,0.000452771338287,0.000412006482699,0.937828514702,0.0296972264158,3.61046716204e-05,-4.66018396721e-06
1357,0.000416666666667,0.0150103867695,0.0390309214269,0.0150103867695,0.000400828946556,0.000385657396929,0.926737656988,0.0139106906652,-1.58377201109e-05,-3.10092697375e-05
1358,0.000416666666667,0.0212348350374,0.0190184748197,0.0212348350374,0.000387616797248,0.000395483499088,0.938103001809,0.0199204624915,-2.90498694185e-05,-2.11831675785e-05
1359,0.000416666666667,0.0109343602929,0.0966680034925,0.0109343602929,0.000441451160838,0.00037951744964,0.921606905557,0.0100771819538,2.47844941709e-05,-3.71492170266e-05
1360,0.000416666666667,0.00685809833183,0.00936799936098,0.00685809833183,0.000381402122421,0.000373558086687,0.918132732347,0.00629664456011,-3.52645442458e-05,-4.310857998e-05
1361,0.000416666666667,0.00198410050247,0.0254484300601,0.00198410050247,0.000391813645301,0.000366635396017,0.921585155524,0.00182851757014,-2.48530213656e-05,-5.00312706498e-05
1362,0.000416666666667,0.00926788288207,0.0450569792946,0.00926788288207,0.000404894858186,0.000377180468518,0.928125309775,0.00860175667088,-1.17718084808e-05,-3.94861981486e-05
1363,0.000416666666667,0.0130384231354,0.00277203479789,0.0130384231354,0.000377211901768,0.000382731311486,0.927370208914,0.012091445187,-3.9454764899e-05,-3.3935355181e-05
1364,0.000416666666667,0.0168304435005,0.0648161762675,0.0168304435005,0.000418518387656,0.000388589216867,0.934004507404,0.0157197100911,1.85172098947e-06,-2.80774497997e-05
1365,0.000416666666667,0.0384436160345,0.0647687509541,0.0384436160345,0.000418485146231,0.000422980166938,0.935814436795,0.0359760908877,1.81847956466e-06,6.31350027174e-06
1366,0.000416666666667,0.0415222741039,0.124326061056,0.0415222741039,0.00046238139744,0.000428315412946,0.938536448317,0.0389701676635,4.57147307737e-05,1.16487462791e-05
1367,0.000416666666667,0.0110443586869,0.0200170575327,0.0110443586869,0.000388265613886,0.000379714157579,0.92363500976,0.0102009563436,-2.84010527808e-05,-3.69525090874e-05
1368,0.000416666666667,0.00704837052452,0.0863369344302,0.00704837052452,0.000433878505229,0.000374069696611,0.939729400579,0.00662356100807,1.72118385619e-05,-4.25969700555e-05
1369,0.000416666666667,0.00964440754113,0.0847455802983,0.00964440754113,0.000432723647536,0.000377634836506,0.921708363663,0.00888933109323,1.60569808692e-05,-3.90318301608e-05
1370,0.000416666666667,0.0665018171215,0.221139593522,0.0665018171215,0.000543775683253,0.000471584853287,0.931679420041,0.0619583744074,0.000127109016586,5.49181866206e-05
1371,0.000416666666667,0.0147840893289,0.118240803231,0.0147840893289,0.000457692829445,0.000385278218447,0.925029761798,0.0136757226303,4.10261627785e-05,-3.13884482197e-05
1372,0.000416666666667,0.00641715256911,0.0420452396807,0.00641715256911,0.000402857642831,0.000373067584062,0.932313022162,0.00598279490539,-1.3809023836e-05,-4.35990826042e-05
1373,0.000416666666667,0.00348042038026,0.0356866186645,0.00348042038026,0.000398590116742,0.000369060334257,0.977806887195,0.00340317901816,-1.80765499247e-05,-4.76063324092e-05
1374,0.000416666666667,0.0390152221272,0.162829139955,0.0390152221272,0.000493181077915,0.000422521321116,0.915458861339,0.0357168308235,7.65144112485e-05,5.85465444884e-06
1375,0.000416666666667,0.0125984849454,0.0058930625779,0.0125984849454,0.000379188829138,0.000382295728689,0.938163602238,0.0118194400191,-3.74778375282e-05,-3.43709379774e-05
1376,0.000416666666667,0.0250310555052,0.00105241605929,0.0250310555052,0.000376127064916,0.000401081605055,0.929961471292,0.0232779172056,-4.05396017511e-05,-1.55850616115e-05
1377,0.000416666666667,0.00776087414889,0.00268491039186,0.00776087414889,0.000377156863386,0.000375067313074,0.935429350808,0.00725974946681,-3.95098032808e-05,-4.1599353593e-05
1378,0.000416666666667,0.00198410050247,0.0254484300601,0.00198410050247,0.000391813645301,0.000366635399035,0.921586146435,0.00182851953621,-2.48530213656e-05,-5.00312676321e-05
1379,0.000416666666667,0.000999360355639,0.0316336132744,0.000999360355639,0.000395893602956,0.000365306850631,0.962004865354,0.000961389524366,-2.07730637106e-05,-5.13598160355e-05
1380,0.000416666666667,0.00110825086431,0.0095155552364,0.00110825086431,0.000381496390662,0.000365426819359,0.938254456471,0.00103982131232,-3.5170276005e-05,-5.12398473073e-05
1381,0.000416666666667,0.0173320866261,0.0236179506873,0.0173320866261,0.000390614281405,0.000389341273476,0.933618209988,0.0161815516912,-2.60523852616e-05,-2.73253931907e-05
1382,0.000416666666667,0.00729104975289,0.0503124742391,0.00729104975289,0.000408474509791,0.000374399572365,0.937329103871,0.00683411313115,-8.19215687594e-06,-4.22670943022e-05
1383,0.000416666666667,0.0189339378007,0.0172618627743,0.0189339378007,0.00038647809056,0.000391916745525,0.937809691252,0.0177564303631,-3.0188576107e-05,-2.47499211417e-05
1384,0.000416666666667,0.00871274831183,0.0142720252782,0.00871274831183,0.000384547644462,0.000376424652227,0.9322688745,0.00812262406247,-3.21190222051e-05,-4.02420144395e-05
1385,0.000416666666667,0.00848911143079,0.0471273763173,0.00848911143079,0.000406301298196,0.000376155510894,0.936702947366,0.00795177569774,-1.03653684708e-05,-4.05111557726e-05
1386,0.000416666666667,0.0115383534369,0.00676003388609,0.0115383534369,0.000379739824227,0.000380639613217,0.934485238139,0.0107824209592,-3.69268424395e-05,-3.60270534493e-05
1387,0.000416666666667,0.0175708399769,0.0229832147506,0.0175708399769,0.000390199248524,0.000389745679578,0.935045265765,0.0164295307359,-2.64674181431e-05,-2.6920987089e-05
1388,0.000416666666667,0.000337834838913,0.068496689925,0.000337834838913,0.000421106209297,0.000364322234704,0.937451111019,0.00031670364508,4.43954263014e-06,-5.23444319632e-05
1389,0.000416666666667,0.0201625734439,0.0139954826657,0.0201625734439,0.000384369577327,0.000393502665293,0.928505785913,0.0187210661015,-3.22970893398e-05,-2.31640013737e-05
1390,0.000416666666667,0.0109352287538,0.0406242693859,0.0109352287538,0.000401900025391,0.000379794938279,0.93749912163,0.0102517673515,-1.47666412761e-05,-3.68717283874e-05
1391,0.000416666666667,0.0168123591646,0.00726113463336,0.0168123591646,0.000380058658923,0.000388337672138,0.925809138564,0.0155650357554,-3.66080077432e-05,-2.83289945286e-05
1392,0.000416666666667,0.00884982002866,0.102464295924,0.00884982002866,0.000445757565244,0.000376396360426,0.91580059431,0.00810467044178,2.90908985771e-05,-4.0270306241e-05
1393,0.000416666666667,0.0201269984405,0.056052144764,0.0201269984405,0.000412420110723,0.000393829233589,0.939992049702,0.0189192185184,-4.24655594338e-06,-2.28374330772e-05
1394,0.000416666666667,0.000308106210817,0.0187668170513,0.000308106210817,0.000387453456879,0.00036427748783,0.932677933003,0.00028736386385,-2.92132097879e-05,-5.23891788367e-05
1395,0.000416666666667,0.0281249203683,0.0741712795958,0.0281249203683,0.000425127483018,0.000405786395535,0.92670708592,0.0260635629962,8.46081635141e-06,-1.0880271132e-05
1396,0.000416666666667,0.0154914436977,0.120121334903,0.0154914436977,0.000459136642578,0.000386571722751,0.934472502432,0.0144763281585,4.2469975911e-05,-3.00949439161e-05
1397,0.000416666666667,0,0,0,0.000375464678399,0.000363839512047,0.985069883091,0,-4.1201988268e-05,-5.28271546197e-05
1398,0.000416666666667,0.0381629658486,0.0640226304993,0.0381629658486,0.000417962521697,0.000421929256975,0.927126122007,0.0353818825315,1.29585503049e-06,5.26259030788e-06
1399,0.000416666666667,0.0060270169976,0.0225923041866,0.0060270169976,0.000389943864456,0.000372554926261,0.938163582802,0.00565432786008,-2.67228022105e-05,-4.41117404059e-05
1400,0.000416666666667,0.00986816079635,0.0112003120508,0.00986816079635,0.000382574375484,0.00037790853338,0.918346392857,0.00906238987147,-3.40922911826e-05,-3.87581332864e-05
1401,0.000416666666667,0.00427814054527,0.0488088557801,0.00427814054527,0.000407447137132,0.000369938891401,0.928236945425,0.00397112811184,-9.21952953424e-06,-4.6727775266e-05
1402,0.000416666666667,0.0101753210003,0.00531972815759,0.0101753210003,0.000378824891328,0.000378556284319,0.930827101234,0.00947146455079,-3.78417753386e-05,-3.81103823472e-05
1403,0.000416666666667,0.00100868039626,0.0690563016422,0.00100868039626,0.000421501079268,0.000365271529688,0.930218229769,0.000938292892612,4.83441260124e-06,-5.13951369786e-05
1404,0.000416666666667,0.00477051279469,0.0501178483448,0.00477051279469,0.000408341382552,0.000370638250299,0.92700096241,0.00442226995187,-8.32528411505e-06,-4.60284163674e-05
1405,0.000416666666667,0.0195192699507,0.0144575720775,0.0195192699507,0.00038466716519,0.000392246537003,0.919980468032,0.0179573471049,-3.19995014771e-05,-2.44201296638e-05
1406,0.000416666666667,0,0,0,0.000375464678399,0.000363839512047,0.943437292466,0,-4.1201988268e-05,-5.28271546197e-05
1407,0.000416666666667,0.00229127133719,0.0248007289516,0.00229127133719,0.000391388839163,0.000367134363903,0.939817723195,0.00215337741134,-2.52778275037e-05,-4.95323027638e-05
1408,0.000416666666667,0.00938503918512,0.0447455142805,0.00938503918512,0.000404683698802,0.000377311392681,0.925372322307,0.00868465550568,-1.19829678649e-05,-3.93552739857e-05
1409,0.000416666666667,0.00882556468169,0.0554735339749,0.00882556468169,0.000412020637135,0.000376634829988,0.935459461882,0.00825595798794,-4.64602953213e-06,-4.00318366791e-05
1410,0.000416666666667,0.00867475616483,0.0466338318968,0.00867475616483,0.000405965586016,0.000376267045219,0.924820398934,0.00802259145701,-1.07010806511e-05,-4.03996214475e-05
1411,0.000416666666667,0.00210776019111,0.0430388073069,0.00210776019111,0.000403528581095,0.000366827874901,0.926996309943,0.00195388591941,-1.31380855716e-05,-4.98387917653e-05
1412,0.000416666666667,0.000999360355639,0.0316336132744,0.000999360355639,0.000395893602956,0.000365324004278,0.973228138153,0.000972605618262,-2.07730637106e-05,-5.13426623885e-05
1413,0.000416666666667,0.0341855784587,0.0534485769733,0.0341855784587,0.000410625648531,0.000415755003474,0.931990854127,0.0318606464665,-6.04101813584e-06,-9.1166319241e-07
1414,0.000416666666667,0.00379497561278,0.122117085698,0.00379497561278,0.000460673899362,0.00036927972157,0.934164094222,0.00354512995591,4.40072326951e-05,-4.73869450969e-05
1415,0.000416666666667,0.0180421524597,0.0105305924088,0.0180421524597,0.000382145493805,0.000390213292974,0.926494082342,0.0167159474866,-3.45211728615e-05,-2.64533736926e-05
1416,0.000416666666667,0.00982373458508,0.0435792239029,0.00982373458508,0.000403893983717,0.00037799294982,0.927930319511,0.00911574117233,-1.27726829496e-05,-3.86737168463e-05
1417,0.000416666666667,0.0302920597752,0.166059188726,0.0302920597752,0.000495856318614,0.000409171289147,0.925912921321,0.0280478095593,7.91896519477e-05,-7.49537752013e-06
1418,0.000416666666667,0.00914291719238,0.0250721206103,0.00914291719238,0.000391566780055,0.00037710608559,0.935658251524,0.00855464591405,-2.50998866121e-05,-3.95605810767e-05
1419,0.000416666666667,0,0,0,0.000375464678399,0.000363839512047,0.990138543769,0,-4.1201988268e-05,-5.28271546197e-05
1420,0.000416666666667,0.0253440015987,0.0299428688773,0.0253440015987,0.000394774129472,0.000401531661772,0.92904822015,0.0235457995768,-2.18925371942e-05,-1.51350048947e-05
1421,0.000416666666667,0.0274760674262,0.132151806446,0.0274760674262,0.000468481644352,0.000404357964454,0.917934725811,0.0252212364192,5.18149776851e-05,-1.23087022125e-05
1422,0.000416666666667,0.0076342925841,0.047896636942,0.0076342925841,0.000406825108017,0.000374706736349,0.920845258197,0.00703000212576,-9.84155864936e-06,-4.1959930318e-05
1423,0.000416666666667,0.0126888311738,0.0359622427753,0.0126888311738,0.000398774158385,0.000382325371071,0.932943329552,0.0118379604034,-1.78925082821e-05,-3.43412955957e-05
1424,0.000416666666667,0.0118811240243,0.0136387699113,0.0118811240243,0.000384140010018,0.000381110230331,0.932367011069,0.0110775680947,-3.25266566491e-05,-3.5556436336e-05
1425,0.000416666666667,0.00846870149179,0.0471816370082,0.00846870149179,0.000406338223611,0.000375986505395,0.926284876701,0.00784443011714,-1.03284430556e-05,-4.0680161272e-05
1426,0.000416666666667,0.0105477666221,0.041654353941,0.0105477666221,0.000402593990626,0.00037913786728,0.932724105055,0.00983815618292,-1.40726760405e-05,-3.75287993867e-05
1427,0.000416666666667,0.000231767273764,0.038051400354,0.000231767273764,0.000400171911115,0.000364170710837,0.937739817541,0.000217337401012,-1.64947555519e-05,-5.24959558294e-05
1428,0.000416666666667,0.00766536859712,0.0119925433644,0.00766536859712,0.000383082333902,0.000374852117778,0.92920004731,0.00712266086309,-3.35843327644e-05,-4.18145488883e-05
1429,0.000416666666667,0.0109773497148,0.0736049291864,0.0109773497148,0.000424724422213,0.000379922875695,0.941230630694,0.0103322177954,8.05775554666e-06,-3.67437909713e-05
1430,0.000416666666667,0.0174462268603,0.0631790900175,0.0174462268603,0.000417372444751,0.000389583066372,0.936010319577,0.0163298483789,7.05778084613e-07,-2.7083600295e-05
1431,0.000416666666667,0.00846870149179,0.0471816370082,0.00846870149179,0.000406338223611,0.000375986551859,0.926288362351,0.00784445963607,-1.03284430556e-05,-4.06801148077e-05
1432,0.000416666666667,1,0.11567908379,1,0.000455733324024,0.0169052283877,0.916924195499,0.916924195499,3.90666573574e-05,0.0164885617211
1433,0.000416666666667,0.00198410050247,0.0254484300601,0.00198410050247,0.000391813645301,0.000366635494812,0.921617596375,0.00182858193605,-2.48530213656e-05,-5.00311718543e-05
1434,0.000416666666667,0.00665593913713,0.052000942821,0.00665593913713,0.000409631272516,0.000373470186479,0.937573425104,0.00624043165408,-7.03539415057e-06,-4.31964801872e-05
1435,0.000416666666667,0.00588163487268,0.0530718136428,0.00588163487268,0.000410366618684,0.000372247375865,0.927813293911,0.0054570590248,-6.30004798258e-06,-4.4419290802e-05
1436,0.000416666666667,0.0125361405627,0.0521985967342,0.0125361405627,0.000409766898385,0.000381931765541,0.924680192268,0.0115919208658,-6.89976828206e-06,-3.47349011254e-05
1437,0.000416666666667,0.0103755577689,0.0951824032178,0.0103755577689,0.0004403541357,0.000378819694973,0.928876938164,0.00963761633215,2.36874690337e-05,-3.78469716936e-05
1438,0.000416666666667,0.0151526029979,0.0201102249838,0.0151526029979,0.000388326203635,0.000385740185006,0.921423320757,0.0139619617725,-2.83404630319e-05,-3.09264816609e-05
1439,0.000416666666667,0.00304929185595,0.37563709426,0.00304929185595,0.000704363595789,0.000368489802964,0.994864015185,0.00303363073928,0.000287696929123,-4.81768637023e-05
1440,0.000416666666667,0.0195192699507,0.0144575720775,0.0195192699507,0.00038466716519,0.000392246614951,0.91998289989,0.017957394573,-3.19995014771e-05,-2.44200517153e-05
1441,0.000416666666667,0.0677014252561,0.12088160555,0.0677014252561,0.000459721646572,0.000473052122396,0.926131406374,0.062700416186,4.30549799048e-05,5.63854557291e-05
1442,0.000416666666667,0.0144606033901,0.0204964255052,0.0144606033901,0.000388577462932,0.000384870948889,0.928252378632,0.0134230894933,-2.80892037346e-05,-3.17957177776e-05
1443,0.000416666666667,0.0266752578377,0.0780252690844,0.0266752578377,0.000427880470443,0.000403951337617,0.93648241619,0.0249809099124,1.12138037759e-05,-1.27153290498e-05
1444,0.000416666666667,0.0162108450983,0.0596914591399,0.0162108450983,0.00041494159214,0.000387806910178,0.940009125513,0.0152383423246,-1.72507452666e-06,-2.88597564883e-05
1445,0.000416666666667,0.000131290435015,0.0497279960004,0.000131290435015,0.000408074847768,0.000364024308974,0.923835631394,0.000121290781928,-8.59181889862e-06,-5.2642357693e-05
1446,0.000416666666667,0.00597654852453,0.175025150439,0.00597654852453,0.000503358537492,0.000372378723319,0.927178581177,0.00554132778131,8.66918708257e-05,-4.42879433477e-05
1447,0.000416666666667,0.00986816079635,0.0112003120508,0.00986816079635,0.000382574375484,0.000377908271205,0.918329600119,0.00906222415803,-3.40922911826e-05,-3.87583954613e-05
1448,0.000416666666667,0.0124967815651,0.0161557295425,0.0124967815651,0.000385762767508,0.000381992728576,0.930643212445,0.011630044941,-3.09038991588e-05,-3.46739380909e-05
1449,0.000416666666667,1.36238732806e-14,3.62196465113e-14,1.36238732806e-14,0.000375464678399,0.000363839512047,0.999970031567,1.36234649945e-14,-4.1201988268e-05,-5.28271546196e-05
1450,0.000416666666667,0.00414309831662,0.0553600788397,0.00414309831662,0.000411942352957,0.000369786182755,0.934688296446,0.00387250550757,-4.72431370917e-06,-4.68804839115e-05
1451,0.000416666666667,0.0154883425805,0.0135758720003,0.0154883425805,0.00038409954544,0.000386260185481,0.922225823881,0.0142837494969,-3.2567121227e-05,-3.04064811861e-05
1452,0.000416666666667,0.126676814648,0.935113481777,0.126676814648,0.00179781180104,0.000600045474248,0.94336574304,0.119502567376,0.00138114513437,0.000183378807582
